order_id,cid,date,time
11958,11,2015-07-19,14:00:17
11959,34,2015-07-19,14:09:33
11960,53,2015-07-19,14:12:49
11961,39,2015-07-19,15:00:55
11962,10,2015-07-19,15:02:02
11963,36,2015-07-19,15:03:20
11964,12,2015-07-19,15:16:42
11965,46,2015-07-19,15:33:29
11966,54,2015-07-19,15:45:24
11967,49,2015-07-19,15:57:09
11968,13,2015-07-19,16:05:21
11969,6,2015-07-19,16:07:06
11970,51,2015-07-19,16:18:25
11971,10,2015-07-19,16:29:34
11972,35,2015-07-19,16:41:08
11973,44,2015-07-19,16:51:21
11974,13,2015-07-19,16:52:10
11975,35,2015-07-19,16:55:56
11976,32,2015-07-19,17:10:10
11977,50,2015-07-19,17:35:06
11978,2,2015-07-19,17:47:27
11979,5,2015-07-19,17:55:16
11980,17,2015-07-19,18:05:57
11981,42,2015-07-19,18:12:02
11982,30,2015-07-19,18:18:32
11983,29,2015-07-19,18:19:23
11984,18,2015-07-19,18:21:05
11985,19,2015-07-19,18:24:31
11986,10,2015-07-19,18:25:50
11987,56,2015-07-19,18:29:49
11988,13,2015-07-19,18:39:20
11989,18,2015-07-19,18:42:25
11990,8,2015-07-19,18:45:39
11991,59,2015-07-19,18:48:55
11992,4,2015-07-19,19:04:25
11993,11,2015-07-19,19:15:54
11994,35,2015-07-19,19:23:44
11995,24,2015-07-19,19:27:03
11996,24,2015-07-19,19:43:33
11997,43,2015-07-19,21:12:50
11998,26,2015-07-19,21:31:19
11999,8,2015-07-19,21:42:54
12000,55,2015-07-19,22:10:03
12001,1,2015-07-20,11:30:52
12002,10,2015-07-20,11:39:13
12003,18,2015-07-20,11:50:01
12004,32,2015-07-20,11:50:52
12005,29,2015-07-20,11:52:00
12006,9,2015-07-20,12:01:18
12007,4,2015-07-20,12:29:54
12008,42,2015-07-20,12:49:08
12009,19,2015-07-20,12:58:31
12010,57,2015-07-20,13:03:53
12011,33,2015-07-20,13:05:44
12012,52,2015-07-20,13:07:12
12013,27,2015-07-20,13:10:59
12014,52,2015-07-20,13:16:44
12015,28,2015-07-20,13:23:12
12016,5,2015-07-20,13:23:18
12017,56,2015-07-20,13:34:56
12018,12,2015-07-20,13:50:31
12019,47,2015-07-20,13:55:06
12020,58,2015-07-20,14:09:21
12021,36,2015-07-20,14:11:23
12022,5,2015-07-20,14:17:06
12023,24,2015-07-20,14:20:14
12024,34,2015-07-20,15:13:57
12025,17,2015-07-20,15:21:28
12026,12,2015-07-20,15:21:56
12027,54,2015-07-20,15:26:41
12028,4,2015-07-20,15:35:42
12029,11,2015-07-20,15:53:10
12030,40,2015-07-20,15:54:30
12031,1,2015-07-20,15:54:58
12032,43,2015-07-20,15:55:38
12033,13,2015-07-20,16:00:21
12034,53,2015-07-20,16:18:25
12035,4,2015-07-20,16:26:04
12036,50,2015-07-20,17:18:59
12037,35,2015-07-20,17:29:02
12038,30,2015-07-20,17:38:43
12039,60,2015-07-20,17:45:13
12040,46,2015-07-20,18:13:02
12041,37,2015-07-20,18:23:07
12042,19,2015-07-20,18:24:45
12043,22,2015-07-20,18:25:40
12044,41,2015-07-20,18:39:30
12045,33,2015-07-20,18:45:56
12046,5,2015-07-20,18:54:19
12047,42,2015-07-20,19:10:56
12048,49,2015-07-20,19:11:52
12049,48,2015-07-20,19:16:23
12050,33,2015-07-20,19:22:48
12051,19,2015-07-20,19:26:11
12052,52,2015-07-20,19:29:55
12053,9,2015-07-20,19:46:07
12054,50,2015-07-20,19:46:34
12055,50,2015-07-20,20:00:27
12056,24,2015-07-20,20:10:28
12057,46,2015-07-20,20:18:29
12058,10,2015-07-20,20:34:39
12059,36,2015-07-20,21:06:14
12060,4,2015-07-21,11:19:15
12061,1,2015-07-21,11:46:22
12062,3,2015-07-21,11:49:20
12063,22,2015-07-21,11:53:51
12064,43,2015-07-21,11:55:10
12065,9,2015-07-21,12:08:15
12066,43,2015-07-21,12:12:10
12067,38,2015-07-21,12:29:53
12068,5,2015-07-21,12:31:56
12069,13,2015-07-21,12:35:18
12070,48,2015-07-21,12:54:21
12071,61,2015-07-21,13:04:34
12072,52,2015-07-21,13:17:05
12073,4,2015-07-21,13:27:28
12074,31,2015-07-21,13:33:17
12075,48,2015-07-21,13:36:36
12076,27,2015-07-21,13:53:14
12077,56,2015-07-21,14:11:31
12078,12,2015-07-21,14:31:56
12079,25,2015-07-21,14:52:32
12080,6,2015-07-21,14:56:13
12081,38,2015-07-21,15:22:25
12082,57,2015-07-21,15:29:00
12083,56,2015-07-21,15:29:17
12084,18,2015-07-21,15:37:03
12085,58,2015-07-21,15:44:48
12086,45,2015-07-21,15:47:58
12087,21,2015-07-21,15:51:49
12088,15,2015-07-21,15:58:47
12089,25,2015-07-21,16:01:21
12090,24,2015-07-21,16:04:10
12091,12,2015-07-21,16:04:53
12092,45,2015-07-21,16:36:16
12093,9,2015-07-21,16:53:57
12094,55,2015-07-21,17:10:51
12095,32,2015-07-21,17:35:58
12096,54,2015-07-21,17:52:12
12097,40,2015-07-21,18:09:57
12098,16,2015-07-21,18:11:15
12099,11,2015-07-21,18:21:01
12100,30,2015-07-21,18:34:16
12101,26,2015-07-21,18:34:35
12102,38,2015-07-21,18:52:26
12103,10,2015-07-21,18:56:08
12104,32,2015-07-21,19:05:49
12105,37,2015-07-21,19:12:16
12106,32,2015-07-21,19:13:19
12107,35,2015-07-21,19:23:53
12108,21,2015-07-21,20:03:18
12109,48,2015-07-21,20:14:22
12110,41,2015-07-21,20:47:23
12111,51,2015-07-21,21:01:38
12112,10,2015-07-21,21:09:34
12113,58,2015-07-21,21:11:40
12114,32,2015-07-21,21:15:17
12115,23,2015-07-22,11:37:54
12116,42,2015-07-22,11:39:20
12117,38,2015-07-22,11:52:09
12118,60,2015-07-22,11:56:05
12119,16,2015-07-22,11:57:15
12120,36,2015-07-22,12:09:55
12121,42,2015-07-22,12:11:14
12122,27,2015-07-22,12:17:23
12123,60,2015-07-22,12:19:44
12124,26,2015-07-22,12:39:25
12125,60,2015-07-22,12:42:32
12126,48,2015-07-22,12:47:17
12127,41,2015-07-22,12:57:19
12128,4,2015-07-22,13:01:06
12129,14,2015-07-22,13:01:27
12130,32,2015-07-22,13:01:31
12131,5,2015-07-22,13:03:01
12132,25,2015-07-22,13:08:39
12133,39,2015-07-22,13:11:08
12134,31,2015-07-22,13:16:45
12135,22,2015-07-22,13:24:53
12136,36,2015-07-22,13:29:52
12137,4,2015-07-22,13:36:46
12138,29,2015-07-22,13:42:19
12139,59,2015-07-22,13:49:13
12140,9,2015-07-22,13:58:42
12141,14,2015-07-22,14:00:51
12142,43,2015-07-22,14:06:05
12143,61,2015-07-22,14:44:43
12144,11,2015-07-22,15:20:44
12145,9,2015-07-22,15:21:32
12146,5,2015-07-22,15:26:14
12147,46,2015-07-22,15:49:25
12148,40,2015-07-22,16:05:14
12149,42,2015-07-22,16:32:53
12150,8,2015-07-22,16:37:30
12151,28,2015-07-22,16:54:52
12152,6,2015-07-22,17:15:54
12153,22,2015-07-22,17:16:11
12154,46,2015-07-22,17:26:43
12155,45,2015-07-22,17:42:45
12156,17,2015-07-22,17:44:35
12157,13,2015-07-22,17:44:36
12158,16,2015-07-22,17:54:07
12159,37,2015-07-22,18:05:37
12160,56,2015-07-22,18:13:08
12161,50,2015-07-22,18:21:31
12162,48,2015-07-22,18:52:54
12163,57,2015-07-22,18:58:46
12164,33,2015-07-22,19:01:58
12165,60,2015-07-22,19:14:11
12166,51,2015-07-22,19:15:50
12167,53,2015-07-22,19:22:17
12168,31,2015-07-22,19:30:32
12169,52,2015-07-22,19:31:52
12170,38,2015-07-22,19:32:57
12171,6,2015-07-22,19:47:30
12172,38,2015-07-22,20:56:02
12173,61,2015-07-22,21:04:18
12174,54,2015-07-22,21:11:22
12175,15,2015-07-22,21:13:44
12176,33,2015-07-22,21:58:13
12177,42,2015-07-22,22:12:14
12178,44,2015-07-22,22:25:35
12179,4,2015-07-22,22:29:03
12180,43,2015-07-23,11:15:56
12181,36,2015-07-23,11:20:39
12182,52,2015-07-23,11:35:01
12183,24,2015-07-23,11:40:33
12184,34,2015-07-23,11:46:07
12185,50,2015-07-23,11:51:23
12186,12,2015-07-23,11:52:22
12187,44,2015-07-23,12:02:29
12188,53,2015-07-23,12:37:16
12189,29,2015-07-23,12:38:47
12190,55,2015-07-23,12:40:58
12191,39,2015-07-23,12:50:04
12192,61,2015-07-23,13:00:36
12193,30,2015-07-23,13:10:07
12194,6,2015-07-23,13:29:55
12195,17,2015-07-23,13:32:05
12196,15,2015-07-23,13:32:31
12197,27,2015-07-23,13:34:41
12198,2,2015-07-23,13:34:46
12199,60,2015-07-23,13:35:09
12200,7,2015-07-23,13:44:48
12201,43,2015-07-23,13:48:00
12202,18,2015-07-23,13:53:32
12203,27,2015-07-23,13:53:36
12204,25,2015-07-23,14:02:10
12205,33,2015-07-23,14:16:26
12206,56,2015-07-23,14:19:09
12207,39,2015-07-23,14:33:46
12208,18,2015-07-23,14:58:09
12209,25,2015-07-23,15:24:20
12210,58,2015-07-23,15:26:02
12211,5,2015-07-23,15:42:29
12212,2,2015-07-23,15:58:47
12213,34,2015-07-23,16:22:29
12214,51,2015-07-23,16:27:49
12215,7,2015-07-23,16:28:19
12216,13,2015-07-23,16:41:16
12217,14,2015-07-23,16:50:51
12218,6,2015-07-23,17:15:04
12219,12,2015-07-23,17:16:25
12220,6,2015-07-23,17:16:48
12221,19,2015-07-23,17:20:40
12222,54,2015-07-23,17:35:03
12223,4,2015-07-23,17:35:13
12224,46,2015-07-23,18:16:16
12225,5,2015-07-23,18:16:33
12226,15,2015-07-23,18:21:44
12227,34,2015-07-23,18:30:59
12228,10,2015-07-23,18:33:30
12229,6,2015-07-23,18:39:20
12230,38,2015-07-23,19:06:04
12231,35,2015-07-23,19:11:36
12232,17,2015-07-23,19:23:56
12233,61,2015-07-23,19:27:39
12234,18,2015-07-23,19:31:11
12235,14,2015-07-23,19:46:11
12236,9,2015-07-23,19:53:35
12237,18,2015-07-23,20:00:26
12238,5,2015-07-23,20:08:19
12239,19,2015-07-23,20:23:04
12240,53,2015-07-23,20:58:01
12241,33,2015-07-23,21:11:55
12242,18,2015-07-23,21:20:18
12243,58,2015-07-23,21:40:27
12244,35,2015-07-23,22:39:04
12245,58,2015-07-24,11:22:58
12246,30,2015-07-24,11:29:44
12247,7,2015-07-24,11:35:30
12248,36,2015-07-24,11:43:47
12249,50,2015-07-24,11:48:17
12250,25,2015-07-24,11:49:07
12251,46,2015-07-24,11:55:33
12252,61,2015-07-24,12:02:23
12253,39,2015-07-24,12:25:31
12254,50,2015-07-24,12:32:09
12255,2,2015-07-24,12:36:19
12256,23,2015-07-24,12:42:37
12257,32,2015-07-24,12:43:56
12258,9,2015-07-24,12:53:15
12259,58,2015-07-24,13:09:37
12260,58,2015-07-24,13:14:48
12261,7,2015-07-24,13:15:18
12262,12,2015-07-24,13:18:34
12263,50,2015-07-24,13:21:19
12264,53,2015-07-24,13:23:41
12265,55,2015-07-24,14:09:26
12266,32,2015-07-24,14:25:08
12267,6,2015-07-24,14:35:12
12268,44,2015-07-24,14:41:02
12269,54,2015-07-24,14:55:19
12270,17,2015-07-24,15:32:08
12271,59,2015-07-24,15:37:50
12272,4,2015-07-24,16:10:53
12273,47,2015-07-24,16:29:45
12274,36,2015-07-24,16:50:57
12275,37,2015-07-24,17:11:19
12276,17,2015-07-24,17:25:16
12277,9,2015-07-24,17:35:04
12278,56,2015-07-24,17:35:16
12279,42,2015-07-24,17:36:21
12280,41,2015-07-24,17:47:25
12281,13,2015-07-24,17:50:01
12282,60,2015-07-24,17:59:57
12283,29,2015-07-24,18:00:13
12284,20,2015-07-24,18:00:26
12285,37,2015-07-24,18:07:21
12286,49,2015-07-24,18:08:41
12287,45,2015-07-24,18:10:15
12288,24,2015-07-24,18:16:24
12289,20,2015-07-24,18:18:15
12290,54,2015-07-24,18:25:29
12291,23,2015-07-24,18:27:09
12292,25,2015-07-24,18:28:51
12293,41,2015-07-24,18:31:17
12294,22,2015-07-24,18:35:20
12295,25,2015-07-24,18:38:47
12296,12,2015-07-24,18:40:19
12297,55,2015-07-24,18:43:31
12298,58,2015-07-24,18:45:14
12299,46,2015-07-24,18:51:54
12300,55,2015-07-24,18:52:33
12301,27,2015-07-24,19:03:46
12302,38,2015-07-24,19:23:29
12303,49,2015-07-24,19:45:32
12304,18,2015-07-24,19:48:08
12305,60,2015-07-24,19:55:29
12306,44,2015-07-24,19:56:53
12307,8,2015-07-24,20:16:48
12308,48,2015-07-24,20:32:10
12309,46,2015-07-24,20:41:37
12310,43,2015-07-24,20:49:09
12311,14,2015-07-24,21:02:04
12312,47,2015-07-24,21:03:15
12313,22,2015-07-24,21:21:13
12314,8,2015-07-24,21:31:45
12315,1,2015-07-24,21:54:56
12316,15,2015-07-24,22:10:47
12317,34,2015-07-24,22:28:09
12318,27,2015-07-24,22:56:18
12319,3,2015-07-24,22:58:22
12320,61,2015-07-25,11:49:45
12321,51,2015-07-25,11:54:59
12322,56,2015-07-25,11:59:54
12323,45,2015-07-25,12:03:35
12324,44,2015-07-25,12:06:27
12325,48,2015-07-25,12:12:17
12326,21,2015-07-25,12:14:31
12327,49,2015-07-25,12:39:39
12328,14,2015-07-25,13:22:37
12329,38,2015-07-25,13:30:55
12330,26,2015-07-25,14:31:02
12331,4,2015-07-25,14:39:01
12332,17,2015-07-25,14:57:30
12333,29,2015-07-25,15:02:16
12334,39,2015-07-25,15:26:51
12335,41,2015-07-25,15:59:55
12336,35,2015-07-25,16:25:38
12337,25,2015-07-25,16:32:28
12338,19,2015-07-25,16:33:43
12339,50,2015-07-25,16:34:08
12340,22,2015-07-25,17:01:33
12341,43,2015-07-25,17:09:34
12342,58,2015-07-25,17:21:24
12343,9,2015-07-25,17:30:15
12344,39,2015-07-25,17:38:30
12345,23,2015-07-25,17:42:14
12346,46,2015-07-25,17:52:22
12347,5,2015-07-25,18:01:03
12348,43,2015-07-25,18:01:22
12349,59,2015-07-25,18:29:56
12350,51,2015-07-25,18:32:48
12351,58,2015-07-25,18:45:15
12352,61,2015-07-25,18:50:35
12353,61,2015-07-25,18:53:06
12354,52,2015-07-25,19:01:18
12355,49,2015-07-25,19:01:31
12356,10,2015-07-25,19:08:40
12357,26,2015-07-25,19:11:19
12358,58,2015-07-25,19:14:10
12359,1,2015-07-25,19:17:48
12360,21,2015-07-25,19:18:19
12361,40,2015-07-25,19:47:58
12362,23,2015-07-25,19:49:39
12363,19,2015-07-25,20:07:14
12364,37,2015-07-25,20:10:52
12365,7,2015-07-25,20:15:01
12366,16,2015-07-25,20:20:40
12367,51,2015-07-25,20:30:13
12368,9,2015-07-25,20:34:04
12369,5,2015-07-25,20:35:52
12370,56,2015-07-25,21:07:12
12371,7,2015-07-25,21:13:44
12372,23,2015-07-25,21:35:42
12373,34,2015-07-25,21:40:05
12374,25,2015-07-25,22:10:26
12375,61,2015-07-25,22:53:36
12376,15,2015-07-25,22:59:35
12377,59,2015-07-26,11:30:45
12378,53,2015-07-26,11:48:03
12379,33,2015-07-26,12:14:51
12380,52,2015-07-26,12:32:28
12381,51,2015-07-26,12:48:02
12382,4,2015-07-26,13:04:25
12383,3,2015-07-26,13:13:15
12384,32,2015-07-26,13:28:46
12385,13,2015-07-26,13:37:07
12386,17,2015-07-26,13:39:17
12387,38,2015-07-26,13:40:47
12388,60,2015-07-26,13:59:04
12389,8,2015-07-26,14:20:06
12390,20,2015-07-26,14:20:37
12391,49,2015-07-26,14:33:30
12392,7,2015-07-26,14:41:24
12393,46,2015-07-26,14:58:51
12394,50,2015-07-26,15:00:44
12395,28,2015-07-26,15:04:02
12396,6,2015-07-26,15:32:25
12397,37,2015-07-26,15:39:56
12398,16,2015-07-26,15:39:59
12399,9,2015-07-26,16:15:49
12400,42,2015-07-26,16:17:01
12401,4,2015-07-26,16:19:41
12402,57,2015-07-26,16:28:07
12403,56,2015-07-26,16:30:55
12404,50,2015-07-26,16:31:52
12405,49,2015-07-26,16:31:53
12406,4,2015-07-26,16:36:33
12407,45,2015-07-26,16:51:28
12408,2,2015-07-26,17:00:09
12409,27,2015-07-26,17:13:00
12410,4,2015-07-26,17:24:00
12411,32,2015-07-26,17:27:08
12412,29,2015-07-26,17:30:26
12413,54,2015-07-26,17:41:47
12414,6,2015-07-26,18:03:09
12415,13,2015-07-26,18:09:50
12416,51,2015-07-26,18:18:33
12417,51,2015-07-26,18:39:33
12418,12,2015-07-26,18:56:31
12419,4,2015-07-26,19:09:24
12420,59,2015-07-26,19:16:50
12421,50,2015-07-26,19:27:14
12422,37,2015-07-26,19:54:40
12423,11,2015-07-26,20:10:31
12424,2,2015-07-26,20:14:33
12425,13,2015-07-26,20:19:24
12426,36,2015-07-26,20:37:53
12427,45,2015-07-26,20:40:53
12428,39,2015-07-26,20:41:39
12429,19,2015-07-26,21:13:33
12430,16,2015-07-26,21:32:19
12431,11,2015-07-26,21:40:57
12432,16,2015-07-26,22:06:38
12433,25,2015-07-26,23:05:52
12434,30,2015-07-27,11:34:12
12435,7,2015-07-27,11:39:19
12436,49,2015-07-27,11:55:03
12437,51,2015-07-27,12:04:59
12438,53,2015-07-27,12:08:28
12439,57,2015-07-27,12:10:01
12440,1,2015-07-27,12:12:00
12441,40,2015-07-27,12:12:52
12442,21,2015-07-27,12:57:58
12443,11,2015-07-27,13:02:20
12444,14,2015-07-27,13:04:05
12445,11,2015-07-27,13:04:28
12446,17,2015-07-27,13:04:40
12447,24,2015-07-27,13:18:28
12448,20,2015-07-27,13:25:26
12449,51,2015-07-27,13:27:51
12450,40,2015-07-27,13:32:49
12451,24,2015-07-27,13:36:58
12452,24,2015-07-27,13:48:04
12453,17,2015-07-27,14:31:51
12454,47,2015-07-27,14:54:30
12455,24,2015-07-27,14:57:20
12456,33,2015-07-27,15:36:01
12457,23,2015-07-27,15:55:32
12458,35,2015-07-27,15:58:48
12459,38,2015-07-27,16:03:10
12460,34,2015-07-27,16:10:49
12461,61,2015-07-27,16:12:12
12462,32,2015-07-27,16:20:48
12463,61,2015-07-27,16:28:09
12464,15,2015-07-27,16:33:42
12465,46,2015-07-27,17:12:24
12466,20,2015-07-27,17:13:50
12467,7,2015-07-27,17:21:49
12468,47,2015-07-27,17:43:41
12469,19,2015-07-27,17:49:25
12470,24,2015-07-27,18:01:01
12471,21,2015-07-27,18:10:12
12472,19,2015-07-27,18:43:22
12473,5,2015-07-27,18:44:59
12474,34,2015-07-27,18:48:56
12475,58,2015-07-27,19:04:34
12476,34,2015-07-27,19:09:01
12477,3,2015-07-27,19:18:41
12478,56,2015-07-27,20:01:58
12479,23,2015-07-27,20:02:26
12480,59,2015-07-27,20:12:42
12481,61,2015-07-27,20:15:14
12482,15,2015-07-27,20:31:31
12483,57,2015-07-27,21:12:26
12484,27,2015-07-27,21:48:38
12485,5,2015-07-27,22:17:05
12486,38,2015-07-27,22:23:58
12487,38,2015-07-28,11:16:16
12488,40,2015-07-28,11:21:26
12489,42,2015-07-28,11:39:07
12490,10,2015-07-28,11:52:42
12491,1,2015-07-28,11:59:51
12492,24,2015-07-28,12:01:31
12493,21,2015-07-28,12:09:28
12494,34,2015-07-28,12:10:56
12495,2,2015-07-28,12:15:11
12496,33,2015-07-28,12:21:47
12497,43,2015-07-28,12:41:24
12498,10,2015-07-28,12:45:04
12499,23,2015-07-28,12:54:46
12500,4,2015-07-28,12:54:57
12501,5,2015-07-28,12:57:39
12502,45,2015-07-28,13:04:54
12503,13,2015-07-28,13:27:35
12504,48,2015-07-28,13:29:23
12505,20,2015-07-28,13:48:37
12506,46,2015-07-28,13:49:39
12507,13,2015-07-28,14:03:46
12508,44,2015-07-28,14:27:54
12509,25,2015-07-28,15:17:46
12510,41,2015-07-28,15:23:13
12511,39,2015-07-28,15:28:19
12512,51,2015-07-28,15:59:21
12513,44,2015-07-28,16:19:14
12514,35,2015-07-28,16:27:02
12515,56,2015-07-28,16:27:27
12516,53,2015-07-28,16:36:07
12517,51,2015-07-28,17:00:50
12518,51,2015-07-28,17:09:26
12519,52,2015-07-28,17:10:43
12520,1,2015-07-28,17:12:50
12521,46,2015-07-28,17:22:31
12522,18,2015-07-28,17:30:50
12523,19,2015-07-28,17:39:46
12524,20,2015-07-28,17:46:23
12525,30,2015-07-28,17:48:20
12526,11,2015-07-28,17:56:29
12527,9,2015-07-28,18:04:56
12528,46,2015-07-28,18:06:31
12529,51,2015-07-28,18:09:54
12530,48,2015-07-28,18:11:45
12531,34,2015-07-28,18:14:04
12532,15,2015-07-28,18:15:43
12533,60,2015-07-28,18:19:52
12534,34,2015-07-28,18:25:32
12535,7,2015-07-28,18:27:34
12536,9,2015-07-28,18:30:12
12537,58,2015-07-28,18:34:34
12538,23,2015-07-28,18:50:09
12539,40,2015-07-28,19:05:11
12540,31,2015-07-28,19:07:45
12541,44,2015-07-28,19:09:15
12542,43,2015-07-28,19:23:41
12543,58,2015-07-28,19:25:46
12544,16,2015-07-28,20:08:34
12545,6,2015-07-28,20:11:57
12546,41,2015-07-28,20:28:59
12547,24,2015-07-29,12:03:36
12548,57,2015-07-29,12:22:49
12549,57,2015-07-29,12:43:32
12550,13,2015-07-29,12:48:15
12551,52,2015-07-29,13:02:02
12552,37,2015-07-29,13:05:18
12553,5,2015-07-29,13:05:31
12554,33,2015-07-29,13:05:53
12555,18,2015-07-29,13:16:00
12556,2,2015-07-29,13:20:09
12557,29,2015-07-29,13:32:25
12558,50,2015-07-29,13:39:31
12559,12,2015-07-29,13:55:48
12560,13,2015-07-29,14:23:04
12561,28,2015-07-29,14:28:31
12562,3,2015-07-29,14:45:03
12563,48,2015-07-29,14:52:52
12564,53,2015-07-29,14:56:51
12565,38,2015-07-29,15:04:22
12566,34,2015-07-29,15:17:09
12567,46,2015-07-29,15:24:09
12568,17,2015-07-29,15:45:08
12569,44,2015-07-29,16:22:20
12570,16,2015-07-29,16:25:23
12571,20,2015-07-29,16:30:36
12572,27,2015-07-29,16:34:31
12573,5,2015-07-29,16:55:41
12574,61,2015-07-29,17:10:14
12575,33,2015-07-29,17:20:51
12576,48,2015-07-29,17:26:39
12577,45,2015-07-29,17:38:36
12578,19,2015-07-29,17:40:16
12579,29,2015-07-29,18:02:30
12580,55,2015-07-29,18:04:05
12581,20,2015-07-29,18:19:04
12582,53,2015-07-29,18:35:45
12583,24,2015-07-29,18:36:49
12584,45,2015-07-29,18:39:53
12585,30,2015-07-29,18:54:52
12586,17,2015-07-29,18:55:57
12587,54,2015-07-29,19:02:52
12588,14,2015-07-29,19:09:09
12589,36,2015-07-29,19:54:50
12590,22,2015-07-29,20:19:29
12591,54,2015-07-29,20:24:00
12592,50,2015-07-29,20:30:07
12593,37,2015-07-29,20:38:24
12594,36,2015-07-29,21:20:44
12595,36,2015-07-29,21:20:47
12596,12,2015-07-30,11:16:26
12597,26,2015-07-30,11:27:05
12598,4,2015-07-30,11:27:36
12599,35,2015-07-30,11:44:24
12600,44,2015-07-30,11:49:23
12601,35,2015-07-30,11:50:57
12602,38,2015-07-30,11:59:42
12603,8,2015-07-30,12:11:31
12604,2,2015-07-30,12:21:21
12605,1,2015-07-30,12:26:58
12606,4,2015-07-30,12:35:01
12607,37,2015-07-30,12:40:15
12608,17,2015-07-30,12:53:11
12609,41,2015-07-30,12:55:37
12610,51,2015-07-30,13:00:17
12611,22,2015-07-30,13:03:59
12612,4,2015-07-30,13:08:48
12613,6,2015-07-30,13:10:05
12614,61,2015-07-30,13:12:42
12615,46,2015-07-30,13:14:07
12616,51,2015-07-30,13:27:05
12617,25,2015-07-30,13:33:32
12618,10,2015-07-30,13:41:47
12619,41,2015-07-30,13:43:11
12620,41,2015-07-30,13:54:14
12621,56,2015-07-30,14:03:39
12622,9,2015-07-30,14:04:35
12623,12,2015-07-30,14:11:46
12624,50,2015-07-30,14:17:44
12625,47,2015-07-30,14:19:14
12626,6,2015-07-30,14:28:23
12627,39,2015-07-30,15:03:56
12628,24,2015-07-30,15:26:27
12629,10,2015-07-30,16:03:25
12630,53,2015-07-30,16:09:37
12631,59,2015-07-30,16:19:11
12632,7,2015-07-30,16:27:52
12633,44,2015-07-30,16:30:24
12634,28,2015-07-30,16:42:33
12635,41,2015-07-30,16:53:12
12636,30,2015-07-30,17:01:17
12637,45,2015-07-30,17:11:27
12638,36,2015-07-30,17:17:06
12639,39,2015-07-30,17:18:44
12640,43,2015-07-30,17:20:15
12641,36,2015-07-30,17:28:39
12642,49,2015-07-30,17:58:40
12643,59,2015-07-30,18:00:36
12644,55,2015-07-30,18:09:28
12645,40,2015-07-30,18:15:08
12646,20,2015-07-30,18:23:25
12647,11,2015-07-30,18:25:34
12648,60,2015-07-30,18:38:35
12649,26,2015-07-30,18:42:22
12650,24,2015-07-30,18:58:28
12651,14,2015-07-30,19:12:02
12652,52,2015-07-30,19:25:45
12653,13,2015-07-30,20:26:10
12654,6,2015-07-30,20:34:02
12655,25,2015-07-30,20:52:06
12656,40,2015-07-30,20:56:14
12657,16,2015-07-30,21:22:08
12658,13,2015-07-30,21:41:15
12659,58,2015-07-30,22:10:58
12660,30,2015-07-30,22:14:12
12661,36,2015-07-30,22:16:54
12662,35,2015-07-30,22:34:09
12663,58,2015-07-31,11:25:05
12664,27,2015-07-31,11:35:08
12665,57,2015-07-31,11:48:19
12666,57,2015-07-31,11:57:26
12667,42,2015-07-31,12:24:22
12668,59,2015-07-31,12:38:07
12669,46,2015-07-31,12:38:41
12670,53,2015-07-31,12:53:21
12671,38,2015-07-31,13:04:47
12672,20,2015-07-31,13:05:53
12673,17,2015-07-31,13:09:43
12674,22,2015-07-31,13:12:53
12675,32,2015-07-31,13:14:11
12676,12,2015-07-31,13:14:57
12677,26,2015-07-31,13:25:29
12678,10,2015-07-31,13:32:15
12679,7,2015-07-31,13:38:38
12680,38,2015-07-31,13:50:34
12681,10,2015-07-31,13:52:36
12682,50,2015-07-31,14:20:35
12683,5,2015-07-31,14:37:08
12684,59,2015-07-31,14:44:47
12685,5,2015-07-31,14:50:49
12686,30,2015-07-31,15:37:27
12687,48,2015-07-31,15:40:23
12688,44,2015-07-31,15:50:04
12689,58,2015-07-31,15:51:05
12690,12,2015-07-31,15:55:33
12691,20,2015-07-31,15:59:05
12692,10,2015-07-31,16:12:17
12693,54,2015-07-31,16:21:10
12694,50,2015-07-31,16:22:54
12695,15,2015-07-31,16:37:19
12696,11,2015-07-31,16:40:27
12697,10,2015-07-31,16:48:12
12698,22,2015-07-31,16:54:49
12699,59,2015-07-31,16:57:32
12700,13,2015-07-31,17:33:55
12701,31,2015-07-31,17:57:14
12702,35,2015-07-31,18:03:06
12703,19,2015-07-31,18:06:36
12704,16,2015-07-31,18:22:24
12705,8,2015-07-31,18:34:11
12706,33,2015-07-31,18:37:04
12707,51,2015-07-31,18:44:15
12708,5,2015-07-31,18:48:59
12709,34,2015-07-31,19:01:22
12710,23,2015-07-31,19:01:51
12711,48,2015-07-31,19:06:59
12712,56,2015-07-31,19:16:22
12713,20,2015-07-31,19:16:31
12714,56,2015-07-31,19:17:10
12715,45,2015-07-31,19:19:31
12716,14,2015-07-31,19:47:28
12717,26,2015-07-31,19:59:23
12718,27,2015-07-31,20:02:10
12719,39,2015-07-31,20:07:28
12720,12,2015-07-31,20:14:21
12721,5,2015-07-31,20:20:14
12722,61,2015-07-31,20:39:48
12723,54,2015-07-31,20:41:03
12724,6,2015-07-31,20:48:13
12725,61,2015-07-31,21:14:32
12726,14,2015-07-31,21:41:45
12727,18,2015-07-31,22:05:12
12728,44,2015-07-31,22:18:45
12729,52,2015-07-31,22:25:10
12730,35,2015-07-31,22:41:33
12731,44,2015-08-01,11:36:22
12732,57,2015-08-01,11:41:11
12733,48,2015-08-01,12:03:15
12734,21,2015-08-01,12:46:39
